,0
2023-09-25 16:49:52.650,"2023-09-25 16:49:52.650    4.478279
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.675,"2023-09-25 16:49:52.675    4.425967
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.700,"2023-09-25 16:49:52.700    4.301676
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.725,"2023-09-25 16:49:52.725    4.413248
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.750,"2023-09-25 16:49:52.750    4.181288
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.775,"2023-09-25 16:49:52.775    4.224257
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.800,"2023-09-25 16:49:52.800    4.204392
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.825,"2023-09-25 16:49:52.825    3.837788
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.850,"2023-09-25 16:49:52.850    3.907196
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.875,"2023-09-25 16:49:52.875    3.763084
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.900,"2023-09-25 16:49:52.900    3.868347
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.925,"2023-09-25 16:49:52.925    3.823031
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.950,"2023-09-25 16:49:52.950    3.66798
Freq: 25L, dtype: float64"
2023-09-25 16:49:52.975,"2023-09-25 16:49:52.975    3.514848
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.000,"2023-09-25 16:49:53    3.553782
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.025,"2023-09-25 16:49:53.025    3.804937
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.050,"2023-09-25 16:49:53.050    3.959441
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.075,"2023-09-25 16:49:53.075    4.099635
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.100,"2023-09-25 16:49:53.100    4.006958
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.125,"2023-09-25 16:49:53.125    4.074758
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.150,"2023-09-25 16:49:53.150    4.069853
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.175,"2023-09-25 16:49:53.175    4.075779
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.200,"2023-09-25 16:49:53.200    4.415191
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.225,"2023-09-25 16:49:53.225    4.487898
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.250,"2023-09-25 16:49:53.250    4.472875
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.275,"2023-09-25 16:49:53.275    4.440956
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.300,"2023-09-25 16:49:53.300    4.5775
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.325,"2023-09-25 16:49:53.325    4.933679
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.350,"2023-09-25 16:49:53.350    5.036006
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.375,"2023-09-25 16:49:53.375    5.267969
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.400,"2023-09-25 16:49:53.400    5.248007
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.425,"2023-09-25 16:49:53.425    5.116852
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.450,"2023-09-25 16:49:53.450    5.086856
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.475,"2023-09-25 16:49:53.475    4.901653
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.500,"2023-09-25 16:49:53.500    4.863862
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.525,"2023-09-25 16:49:53.525    4.931739
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.550,"2023-09-25 16:49:53.550    4.890262
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.575,"2023-09-25 16:49:53.575    4.964488
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.600,"2023-09-25 16:49:53.600    4.817447
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.625,"2023-09-25 16:49:53.625    4.722757
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.650,"2023-09-25 16:49:53.650    4.786333
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.675,"2023-09-25 16:49:53.675    4.574113
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.700,"2023-09-25 16:49:53.700    4.610871
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.725,"2023-09-25 16:49:53.725    4.521065
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.750,"2023-09-25 16:49:53.750    4.34951
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.775,"2023-09-25 16:49:53.775    4.22013
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.800,"2023-09-25 16:49:53.800    4.003408
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.825,"2023-09-25 16:49:53.825    3.965411
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.850,"2023-09-25 16:49:53.850    3.884255
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.875,"2023-09-25 16:49:53.875    3.827831
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.900,"2023-09-25 16:49:53.900    3.894056
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.925,"2023-09-25 16:49:53.925    4.024672
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.950,"2023-09-25 16:49:53.950    4.258495
Freq: 25L, dtype: float64"
2023-09-25 16:49:53.975,"2023-09-25 16:49:53.975    4.443249
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.000,"2023-09-25 16:49:54    4.438214
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.025,"2023-09-25 16:49:54.025    4.39498
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.050,"2023-09-25 16:49:54.050    4.409188
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.075,"2023-09-25 16:49:54.075    4.540778
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.100,"2023-09-25 16:49:54.100    4.662231
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.125,"2023-09-25 16:49:54.125    4.652283
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.150,"2023-09-25 16:49:54.150    4.678263
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.175,"2023-09-25 16:49:54.175    4.674374
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.200,"2023-09-25 16:49:54.200    4.504443
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.225,"2023-09-25 16:49:54.225    4.433332
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.250,"2023-09-25 16:49:54.250    4.550753
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.275,"2023-09-25 16:49:54.275    4.587603
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.300,"2023-09-25 16:49:54.300    4.559176
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.325,"2023-09-25 16:49:54.325    4.389155
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.350,"2023-09-25 16:49:54.350    4.37705
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.375,"2023-09-25 16:49:54.375    4.382287
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.400,"2023-09-25 16:49:54.400    4.195498
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.425,"2023-09-25 16:49:54.425    4.084497
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.450,"2023-09-25 16:49:54.450    4.046816
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.475,"2023-09-25 16:49:54.475    3.940806
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.500,"2023-09-25 16:49:54.500    3.910872
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.525,"2023-09-25 16:49:54.525    3.895785
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.550,"2023-09-25 16:49:54.550    3.771512
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.575,"2023-09-25 16:49:54.575    3.671184
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.600,"2023-09-25 16:49:54.600    3.662978
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.625,"2023-09-25 16:49:54.625    3.536147
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.650,"2023-09-25 16:49:54.650    3.396062
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.675,"2023-09-25 16:49:54.675    3.375101
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.700,"2023-09-25 16:49:54.700    3.075045
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.725,"2023-09-25 16:49:54.725    3.005368
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.750,"2023-09-25 16:49:54.750    2.936172
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.775,"2023-09-25 16:49:54.775    2.784259
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.800,"2023-09-25 16:49:54.800    2.824384
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.825,"2023-09-25 16:49:54.825    2.793335
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.850,"2023-09-25 16:49:54.850    2.719249
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.875,"2023-09-25 16:49:54.875    2.718221
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.900,"2023-09-25 16:49:54.900    2.791536
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.925,"2023-09-25 16:49:54.925    2.823282
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.950,"2023-09-25 16:49:54.950    2.831385
Freq: 25L, dtype: float64"
2023-09-25 16:49:54.975,"2023-09-25 16:49:54.975    2.766225
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.000,"2023-09-25 16:49:55    2.775648
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.025,"2023-09-25 16:49:55.025    2.772877
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.050,"2023-09-25 16:49:55.050    2.591386
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.075,"2023-09-25 16:49:55.075    2.519193
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.100,"2023-09-25 16:49:55.100    2.419407
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.125,"2023-09-25 16:49:55.125    2.335552
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.150,"2023-09-25 16:49:55.150    2.350623
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.175,"2023-09-25 16:49:55.175    2.239258
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.200,"2023-09-25 16:49:55.200    2.219978
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.225,"2023-09-25 16:49:55.225    2.11139
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.250,"2023-09-25 16:49:55.250    2.043319
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.275,"2023-09-25 16:49:55.275    2.114074
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.300,"2023-09-25 16:49:55.300    2.071972
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.325,"2023-09-25 16:49:55.325    2.067478
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.350,"2023-09-25 16:49:55.350    2.020535
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.375,"2023-09-25 16:49:55.375    1.965242
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.400,"2023-09-25 16:49:55.400    1.898208
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.425,"2023-09-25 16:49:55.425    1.896714
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.450,"2023-09-25 16:49:55.450    1.888101
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.475,"2023-09-25 16:49:55.475    1.827274
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.500,"2023-09-25 16:49:55.500    1.809371
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.525,"2023-09-25 16:49:55.525    1.75714
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.550,"2023-09-25 16:49:55.550    1.769128
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.575,"2023-09-25 16:49:55.575    1.789374
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.600,"2023-09-25 16:49:55.600    1.757679
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.625,"2023-09-25 16:49:55.625    1.73135
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.650,"2023-09-25 16:49:55.650    1.738788
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.675,"2023-09-25 16:49:55.675    1.734987
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.700,"2023-09-25 16:49:55.700    1.819195
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.725,"2023-09-25 16:49:55.725    1.849169
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.750,"2023-09-25 16:49:55.750    1.808951
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.775,"2023-09-25 16:49:55.775    1.817235
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.800,"2023-09-25 16:49:55.800    1.790953
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.825,"2023-09-25 16:49:55.825    1.699707
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.850,"2023-09-25 16:49:55.850    1.658272
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.875,"2023-09-25 16:49:55.875    1.697337
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.900,"2023-09-25 16:49:55.900    1.673923
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.925,"2023-09-25 16:49:55.925    1.598624
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.950,"2023-09-25 16:49:55.950    1.427664
Freq: 25L, dtype: float64"
2023-09-25 16:49:55.975,"2023-09-25 16:49:55.975    1.305413
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.000,"2023-09-25 16:49:56    1.351055
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.025,"2023-09-25 16:49:56.025    1.279795
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.050,"2023-09-25 16:49:56.050    1.271951
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.075,"2023-09-25 16:49:56.075    1.33234
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.100,"2023-09-25 16:49:56.100    1.18145
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.125,"2023-09-25 16:49:56.125    1.184553
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.150,"2023-09-25 16:49:56.150    1.220608
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.175,"2023-09-25 16:49:56.175    1.244957
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.200,"2023-09-25 16:49:56.200    1.299487
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.225,"2023-09-25 16:49:56.225    1.332326
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.250,"2023-09-25 16:49:56.250    1.410178
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.275,"2023-09-25 16:49:56.275    1.429748
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.300,"2023-09-25 16:49:56.300    1.480825
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.325,"2023-09-25 16:49:56.325    1.543434
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.350,"2023-09-25 16:49:56.350    1.521701
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.375,"2023-09-25 16:49:56.375    1.413427
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.400,"2023-09-25 16:49:56.400    1.491533
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.425,"2023-09-25 16:49:56.425    1.539841
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.450,"2023-09-25 16:49:56.450    1.591814
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.475,"2023-09-25 16:49:56.475    1.533989
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.500,"2023-09-25 16:49:56.500    1.329811
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.525,"2023-09-25 16:49:56.525    1.406956
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.550,"2023-09-25 16:49:56.550    1.25354
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.575,"2023-09-25 16:49:56.575    1.218148
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.600,"2023-09-25 16:49:56.600    1.332658
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.625,"2023-09-25 16:49:56.625    1.246997
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.650,"2023-09-25 16:49:56.650    1.29767
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.675,"2023-09-25 16:49:56.675    1.164644
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.700,"2023-09-25 16:49:56.700    1.117148
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.725,"2023-09-25 16:49:56.725    1.186691
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.750,"2023-09-25 16:49:56.750    1.019772
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.775,"2023-09-25 16:49:56.775    1.072059
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.800,"2023-09-25 16:49:56.800    1.072041
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.825,"2023-09-25 16:49:56.825    1.104085
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.850,"2023-09-25 16:49:56.850    1.172758
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.875,"2023-09-25 16:49:56.875    1.091113
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.900,"2023-09-25 16:49:56.900    1.109254
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.925,"2023-09-25 16:49:56.925    1.135084
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.950,"2023-09-25 16:49:56.950    1.255244
Freq: 25L, dtype: float64"
2023-09-25 16:49:56.975,"2023-09-25 16:49:56.975    1.344726
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.000,"2023-09-25 16:49:57    1.441671
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.025,"2023-09-25 16:49:57.025    1.462327
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.050,"2023-09-25 16:49:57.050    1.485419
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.075,"2023-09-25 16:49:57.075    1.523525
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.100,"2023-09-25 16:49:57.100    1.514151
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.125,"2023-09-25 16:49:57.125    1.55621
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.150,"2023-09-25 16:49:57.150    1.512699
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.175,"2023-09-25 16:49:57.175    1.365164
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.200,"2023-09-25 16:49:57.200    1.291435
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.225,"2023-09-25 16:49:57.225    1.279148
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.250,"2023-09-25 16:49:57.250    1.239215
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.275,"2023-09-25 16:49:57.275    1.112675
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.300,"2023-09-25 16:49:57.300    1.01756
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.325,"2023-09-25 16:49:57.325    0.977596
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.350,"2023-09-25 16:49:57.350    0.835097
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.375,"2023-09-25 16:49:57.375    0.934707
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.400,"2023-09-25 16:49:57.400    0.948042
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.425,"2023-09-25 16:49:57.425    1.011938
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.450,"2023-09-25 16:49:57.450    1.054189
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.475,"2023-09-25 16:49:57.475    0.9795
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.500,"2023-09-25 16:49:57.500    1.046303
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.525,"2023-09-25 16:49:57.525    1.099777
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.550,"2023-09-25 16:49:57.550    1.202636
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.575,"2023-09-25 16:49:57.575    1.22059
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.600,"2023-09-25 16:49:57.600    1.306351
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.625,"2023-09-25 16:49:57.625    1.246086
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.650,"2023-09-25 16:49:57.650    1.349453
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.675,"2023-09-25 16:49:57.675    1.480928
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.700,"2023-09-25 16:49:57.700    1.472022
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.725,"2023-09-25 16:49:57.725    1.642436
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.750,"2023-09-25 16:49:57.750    1.648322
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.775,"2023-09-25 16:49:57.775    1.730478
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.800,"2023-09-25 16:49:57.800    1.796943
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.825,"2023-09-25 16:49:57.825    1.843041
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.850,"2023-09-25 16:49:57.850    1.916852
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.875,"2023-09-25 16:49:57.875    1.942276
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.900,"2023-09-25 16:49:57.900    1.988216
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.925,"2023-09-25 16:49:57.925    2.049393
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.950,"2023-09-25 16:49:57.950    2.144026
Freq: 25L, dtype: float64"
2023-09-25 16:49:57.975,"2023-09-25 16:49:57.975    2.148169
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.000,"2023-09-25 16:49:58    2.248573
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.025,"2023-09-25 16:49:58.025    2.284266
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.050,"2023-09-25 16:49:58.050    2.312801
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.075,"2023-09-25 16:49:58.075    2.399432
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.100,"2023-09-25 16:49:58.100    2.427696
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.125,"2023-09-25 16:49:58.125    2.504918
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.150,"2023-09-25 16:49:58.150    2.491918
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.175,"2023-09-25 16:49:58.175    2.507803
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.200,"2023-09-25 16:49:58.200    2.533732
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.225,"2023-09-25 16:49:58.225    2.528765
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.250,"2023-09-25 16:49:58.250    2.590465
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.275,"2023-09-25 16:49:58.275    2.544748
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.300,"2023-09-25 16:49:58.300    2.547981
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.325,"2023-09-25 16:49:58.325    2.553978
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.350,"2023-09-25 16:49:58.350    2.525589
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.375,"2023-09-25 16:49:58.375    2.570575
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.400,"2023-09-25 16:49:58.400    2.59851
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.425,"2023-09-25 16:49:58.425    2.641486
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.450,"2023-09-25 16:49:58.450    2.719068
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.475,"2023-09-25 16:49:58.475    2.897662
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.500,"2023-09-25 16:49:58.500    3.013298
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.525,"2023-09-25 16:49:58.525    3.120223
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.550,"2023-09-25 16:49:58.550    3.225862
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.575,"2023-09-25 16:49:58.575    3.263412
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.600,"2023-09-25 16:49:58.600    3.406932
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.625,"2023-09-25 16:49:58.625    3.496368
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.650,"2023-09-25 16:49:58.650    3.520338
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.675,"2023-09-25 16:49:58.675    3.494671
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.700,"2023-09-25 16:49:58.700    3.352981
Freq: 25L, dtype: float64"
2023-09-25 16:49:58.725,"2023-09-25 16:49:58.725    3.256439
Freq: 25L, dtype: float64"
